,Latitude,Longitude,Measurement,Year,DensityClass
14078,38.42925,-152.3954,1.315256,2015,3
14079,43.4223,7.5336,1.315371,2014,3
14080,27.57085,-130.8578,1.316889,2015,3
14081,29.37,-145.75,1.31768,2019,3
14082,41.397303,2.21315,1.319333,2021,3
14083,30.23,120.89,1.32,2020,3
14084,29.006683,-142.971,1.321474,2015,3
14085,27.3318,-130.68475,1.32478,2015,3
14086,8.493267,78.127822,1.33,2021,0
14087,31.72955,-134.0345,1.332058,2015,3
14088,29.3194,-133.18895,1.333847,2015,3
14089,30.5344,-144.9059,1.336759,2015,3
14090,29.00001,-141.0635,1.33967,2015,3
14091,17.951639,-76.81875,1.34,2017,3
14092,17.94886,-76.82269,1.34,2017,3
14093,43.032833,6.193,1.341711,2016,3
14094,42.2513,3.6462,1.343269,2010,3
14095,26.14,-143.12,1.34614,2012,3
14096,29.057002,-134.558,1.348287,2015,3
14097,37.975,1.333333,1.352131,2013,3
14098,8.634072,78.117547,1.356,2021,3
14099,31.626,34.504333,1.359388,2014,3
14100,30.03,-145.4,1.36212,2019,3
14101,27.36025,-130.705,1.37327,2015,3
14102,38.18,1.581667,1.374084,2013,3
14103,30.5126,-144.822,1.377096,2015,3
14104,42.8895,10.2292,1.37742,2010,3
14105,37.4713,-15.1164,1.378056,2013,3
14106,38.155,7.263,1.37987,2013,3
14107,40.106333,3.7795,1.381632,2012,3
14108,29.000985,-139.163,1.382889,2015,3
14109,31.626,34.504333,1.386821,2014,3
14110,31.001183,-135.9385,1.386953,2015,3
14111,34.24515,-154.3473,1.387017,2015,3
14112,32.4745,-133.4965,1.389757,2015,3
14113,32.997127,-139.5635,1.393483,2015,3
14114,29.009007,-135.1075,1.393601,2015,3
14115,26.84925,-130.1594,1.394636,2015,3
14116,41.373055,2.191604,1.399333,2020,3
14117,35.2415,19.8529,1.400998,2014,3
14118,33.0283,-167.5915,1.401489,2008,3
14119,30.77,121.59,1.403375,2020,3
14120,32.584,34.9055,1.407055,2014,3
14121,33.110395,-153.10956,1.407189,2015,3
14122,32.7388,-165.2378,1.408369,2009,3
14123,34.5387,-176.3967,1.411702,2009,3
14124,27.50425,-144.989917,1.415722,2019,3
14125,27.488783,-144.98985,1.415723,2019,3
14126,22.36101,91.874887,1.416667,2019,3
14127,42.4887,3.1748,1.420708,2014,3
14128,29.840507,-37.229903,1.421261,2020,3
14129,41.7705,8.5923,1.424415,2014,3
14130,34.0538,-139.9901,1.427,2009,3
14131,-30.2798,-21.833,1.427592,2011,3
14132,41.403637,2.2193,1.429333,2021,3
14133,27.46875,-130.78575,1.434491,2015,3
14134,35.9653,-139.8182,1.435495,2008,3
14135,22.36101,91.874887,1.4375,2019,3
14136,22.378371,91.880612,1.4375,2020,3
14137,38.801667,15.844667,1.439939,2021,3
14138,36.78695,2.86953,1.440699,2018,3
14139,36.728415,2.795861,1.441786,2018,3
14140,32.46245,-133.58405,1.4442,2015,3
14141,27.94605,-131.32885,1.4459,2015,3
14142,36.1531,-6.0674,1.448937,2014,3
14143,35.4776,17.7784,1.449001,2014,3
14144,27.59,-55.51,1.449752,2005,3
14145,38.6405,-134.05505,1.450724,2015,3
14146,33.6269,-139.7643,1.452,2009,3
14147,20.57,-154.86,1.452084,2012,3
14148,29.4452,-133.2606,1.455276,2015,3
14149,27.62,-72.5,1.465596,2000,3
14150,30.44545,-133.93085,1.468767,2015,3
14151,28.56225,-132.25355,1.471346,2015,3
14152,36.760775,2.80062,1.473792,2018,3
14153,32.873333,-36.381667,1.476141,2019,3
14154,41.379079,2.194423,1.477333,2021,3
14155,29.00025,-139.1675,1.478848,2015,3
14156,17.946306,-76.754944,1.48,2017,3
14157,29.301,-162.048,1.481736,2009,3
14158,28.00345,-131.3996,1.481866,2015,3
14159,42.9356,8.9183,1.482301,2014,3
14160,42.4907,3.4473,1.490453,2014,3
14161,36.78695,2.86953,1.499804,2018,3
14162,-13.799537,2.217272,1.5,2015,3
14163,-24.909487,9.11735,1.5,2015,3
14164,-23.490067,8.264683,1.5,2015,3
14165,42.898653,-10.106613,1.5,2015,3
14166,1.714933,-15.998501,1.5,2015,3
14167,-2.987251,-10.544067,1.5,2015,3
14168,47.455184,-8.243054,1.5,2015,3
14169,86.9868,-135.84,1.5,2016,3
14170,87.9905,-179.75,1.5,2016,3
14171,80.5066,8.03402,1.5,2016,3
14172,30.45,121.32,1.5,2020,3
14173,34.0563,-139.9629,1.51,2009,3
14174,36.84485,-132.94685,1.511378,2015,3
14175,32.840167,34.951833,1.513241,2014,3
14176,32.152,34.783167,1.514467,2014,3
14177,77.648175,112.619233,1.517451,2019,3
14178,22.378371,91.880612,1.520833,2020,3
14179,38.909667,3.409833,1.521605,2014,3
14180,34.1563,-179.988,1.522606,2009,3
14181,27.5769,-44.3386,1.5235,2013,3
14182,33.56665,-151.05,1.527513,2015,3
14183,36.776667,-7.79,1.531306,2013,3
14184,31.8705,34.6625,1.536936,2013,3
14185,32.6319,-140.3102,1.537,2009,3
14186,77.896233,102.44,1.542416,2019,3
14187,43.025,9.7,1.546392,2013,3
14188,34.4452,-176.4782,1.546751,2009,3
14189,28.96625,-140.07585,1.549515,2015,3
14190,36.3728,-153.6528,1.550254,2015,3
14191,38.7111,10.47,1.554174,2013,3
14192,-32.278,-5.9515,1.554421,2010,3
14193,37.148,25.407,1.557143,2017,3
14194,28.249665,-148.92908,1.558805,2015,3
14195,29.6857,-135.9594,1.559172,2015,3
14196,30.8,121.91,1.562064,2020,3
14197,36.273333,-6.241667,1.563969,2014,3
14198,41.373055,2.191604,1.564667,2021,3
14199,26.25525,-151.30095,1.566289,2015,3
14200,32.195,-41.6066,1.567788,2013,3
14201,30.9999,-135.403,1.571052,2015,3
14202,73.316767,69.457267,1.572327,2019,3
14203,32.822983,-37.958275,1.573654,2020,3
14204,35.59465,-132.87865,1.574961,2015,3
14205,38.46124,-8.99428,1.577503,2019,3
14206,36.79505,-133.1918,1.578621,2015,3
14207,32.4983,-159.92,1.578948,2009,3
14208,17.932222,-76.84275,1.58,2017,3
14209,41.393333,9.0875,1.580772,2012,3
14210,34.0636,-141.6052,1.582,2009,3
14211,33.497667,-143.0765,1.582826,2019,3
14212,33.5053,-143.057217,1.582836,2019,3
14213,35.8875,-139.3993,1.583207,2008,3
14214,22.36101,91.874887,1.583333,2019,3
14215,-34.807,-40.0783,1.586574,2011,3
14216,43.355417,10.177333,1.58825,2019,3
14217,30.68,-67.94,1.592444,2000,3
14218,31.43865,-134.0859,1.59384,2015,3
14219,40.533333,6.146667,1.597341,2012,3
14220,36.56795,-148.4156,1.597692,2015,3
14221,40.172,19.393333,1.598639,2013,3
14222,31.5,138.001667,1.598963,2014,3
14223,42.5459,9.7543,1.599813,2014,3
14224,27.61,-82.7832,1.6,2017,3
14225,36.29165,-145.7333,1.602424,2015,3
14226,42.106833,15.615167,1.603376,2013,3
14227,22.36101,91.874887,1.604167,2020,3
14228,28.6582,-132.39195,1.610358,2015,3
14229,36.5084,-145.0356,1.611358,2007,3
14230,34.3877,-170.019,1.616302,2009,3
14231,36.43,-65.36,1.619872,2002,3
14232,22.378371,91.880612,1.625,2020,3
14233,33.20055,-153.7201,1.626228,2015,3
14234,37.109833,13.5065,1.632864,2021,3
14235,33.18635,-128.7975,1.635606,2015,3
14236,40.46,5.2377,1.642842,2014,3
14237,-33.043,-2.4258,1.64305,2010,3
14238,35.2688,19.026,1.643207,2014,3
14239,32.44905,-133.6769,1.644937,2015,3
14240,22.378371,91.880612,1.645833,2020,3
14241,30.53,121.25,1.647126,2020,3
14242,-32.9033,-11.3745,1.649428,2010,3
14243,42.8743,8.2616,1.650628,2010,3
14244,29.006415,-142.973,1.652923,2015,3
14245,29.63565,-135.8724,1.65324,2015,3
14246,28.90445,-140.1662,1.655169,2015,3
14247,72.9711,140.048433,1.655629,2019,3
14248,44.076833,14.304167,1.655813,2021,3
14249,28.04,-140.48,1.6563,2012,3
14250,77.841417,106.833958,1.658375,2019,3
14251,26.469167,-126.041667,1.662539,2017,3
14252,22.378371,91.880612,1.666667,2020,3
14253,39.263,19.823,1.67,2015,3
14254,28.6633,-147.0067,1.671019,2018,3
14255,30.4886,-144.7408,1.674043,2015,3
14256,32.40965,-148.92375,1.674705,2015,3
14257,32.2592,-167.992,1.674866,2008,3
14258,32.983333,35.074333,1.679375,2014,3
14259,-33.7817,11.3967,1.684795,2010,3
14260,36.0062,-150.3978,1.686723,2015,3
14261,30.53885,-133.942,1.688752,2015,3
14262,30.66,121.65,1.689791,2020,3
14263,43.3994,7.8494,1.69186,2013,3
14264,44.38,8.9306,1.69186,2013,3
14265,29.18025,-132.9814,1.692349,2015,3
14266,34.5145,-157.8488,1.692872,2008,3
14267,43.158667,5.296167,1.69382,2021,3
14268,29.86825,-137.5749,1.695865,2015,3
14269,30.5454,-46.6554,1.696222,2013,3
14270,32.991073,-138.0,1.698375,2015,3
14271,39.4135,2.483333,1.699456,2012,3
14272,86.9682,-138.16,1.7,2016,3
14273,40.1265,19.3085,1.701702,2013,3
14274,76.712225,144.514667,1.702128,2019,3
14275,38.3797,9.52133,1.702191,2013,3
14276,30.53,121.07,1.70525,2020,3
14277,36.0311,-150.3133,1.707602,2015,3
14278,31.21335,-142.13765,1.708537,2015,3
14279,6.497,92.2718,1.713479,2013,3
14280,32.823667,35.035,1.723577,2013,3
14281,39.80334,4.813024,1.724138,2013,3
14282,22.34364,91.869161,1.729167,2019,3
14283,70.780208,58.386717,1.731302,2019,3
14284,31.7811,-134.0238,1.735337,2015,3
14285,33.074,35.101667,1.736973,2014,3
14286,32.4304,-149.0767,1.740337,2015,3
14287,29.8048,-39.3083,1.74051,2013,3
14288,38.5197,-8.89348,1.740947,2019,3
14289,34.8762,-145.52865,1.743582,2015,3
14290,42.608,9.7748,1.763656,2014,3
14291,29.26285,-133.09065,1.764996,2015,3
14292,38.632,10.684,1.768116,2013,3
14293,42.377821,3.158952,1.769333,2020,3
14294,30.27395,-133.87145,1.771433,2015,3
14295,39.419,19.619,1.783333,2014,3
14296,34.0688,-141.6313,1.784,2009,3
14297,28.7729,-51.0777,1.788169,2010,3
14298,-26.8718,-111.9128,1.788169,2011,3
14299,33.0328,-133.35875,1.79035,2015,3
14300,38.44652,-9.04146,1.791708,2019,3
14301,34.4268,-176.4903,1.794728,2009,3
14302,41.2334,2.129,1.795128,2014,3
14303,-28.832,-17.443,1.796407,2011,3
14304,34.74145,-145.67045,1.799987,2015,3
14305,27.8493,-82.4314,1.8,2016,3
14306,37.7359,-139.7674,1.801,2009,3
14307,33.074,35.101667,1.805296,2015,3
14308,44.052,8.2296,1.80546,2013,3
14309,44.1738,8.9859,1.806665,2010,3
14310,30.998325,-136.3185,1.808096,2015,3
14311,37.3692,7.997,1.81678,2014,3
14312,31.7684,-148.69475,1.820322,2015,3
14313,37.265767,-9.9989,1.82422,2013,3
14314,76.683633,148.6706,1.832621,2019,3
14315,33.2249,-153.8023,1.833202,2015,3
14316,41.263153,1.963507,1.834667,2021,3
14317,30.13,121.71,1.846447,2020,3
14318,29.02,-148.63,1.848387,2019,3
14319,68.168333,43.296806,1.851852,2019,3
14320,39.8005,5.4095,1.855895,2013,3
14321,32.2061,-138.3311,1.857298,2018,3
14322,41.403637,2.2193,1.857333,2021,3
14323,71.720017,61.568175,1.858736,2019,3
14324,39.005,0.77834,1.859711,2014,3
14325,32.584,34.9055,1.873173,2013,3
14326,66.863889,41.514028,1.873829,2019,3
14327,30.047,-133.77195,1.877369,2015,3
14328,29.0401,-45.484,1.877802,2013,3
14329,34.055,-142.0341,1.883,2009,3
14330,20.2149,-154.4888,1.885194,2019,3
14331,35.9849,-139.9826,1.894,2009,3
14332,27.61,-82.7832,1.9,2016,3
14333,27.8493,-82.4314,1.9,2017,3
14334,42.2696,9.5959,1.901375,2014,3
14335,35.841,-140.8242,1.901459,2009,3
14336,-20.6787,64.942,1.901534,2010,3
14337,40.225278,18.527778,1.921671,2021,3
14338,35.7636,-141.4883,1.93,2009,3
14339,33.001608,-134.126,1.931257,2015,3
14340,41.894667,4.3295,1.93437,2014,3
14341,34.0572,-141.3731,1.939,2009,3
14342,43.4061,7.5918,1.940703,2014,3
14343,30.22875,-133.85125,1.945896,2015,3
14344,43.1132,5.9279,1.95013,2013,3
14345,38.534,10.869,1.952381,2013,3
14346,34.0674,-141.6223,1.953,2009,3
14347,32.6775,34.920833,1.956425,2013,3
14348,-31.6387,-8.0787,1.960071,2010,3
14349,30.999907,-135.9415,1.964699,2015,3
14350,36.51035,-148.4062,1.96634,2015,3
14351,35.8977,-139.7624,1.967,2009,3
14352,35.4864,17.2153,1.968305,2014,3
14353,27.8938,-131.25535,1.977825,2015,3
14354,36.144517,-5.245567,1.979281,2013,3
14355,41.616667,2.78,1.986,2015,3
14356,41.0423,10.6973,1.987672,2014,3
14357,41.575135,2.553135,1.99,2020,3
14358,42.8381,9.2867,1.990702,2014,3
14359,36.0995,-179.588,1.992232,2009,3
14360,35.00015,-152.8868,1.993602,2015,3
14361,37.62775,-147.2708,1.996085,2015,3
14362,-8.988812,-1.531077,2.0,2015,3
14363,30.470241,-14.533441,2.0,2015,3
14364,-7.824611,-3.287221,2.0,2015,3
14365,-13.164437,1.844426,2.0,2015,3
14366,-22.371272,7.59897,2.0,2015,3
14367,-1.660333,-12.524029,2.0,2015,3
14368,81.5383,9.7702,2.0,2016,3
14369,80.5442,8.03564,2.0,2016,3
14370,83.6959,-143.37,2.0,2016,3
14371,27.61,-82.7832,2.0,2017,3
14372,-40.4232,45.9517,2.0,2017,3
14373,22.34364,91.869161,2.0,2019,3
14374,22.36101,91.874887,2.0,2020,3
14375,27.9848,-131.3751,2.011274,2015,3
14376,42.7962,8.4162,2.012023,2010,3
14377,32.279667,34.825,2.014531,2015,3
14378,42.6225,8.6588,2.014904,2010,3
14379,32.0189,-139.4603,2.015,2009,3
14380,32.279667,34.825,2.017974,2014,3
14381,41.397303,2.21315,2.018667,2021,3
14382,38.3725,15.758167,2.019273,2021,3
14383,28.41905,-132.0774,2.02287,2015,3
14384,30.18595,-133.83395,2.029278,2015,3
14385,27.1974,-38.1324,2.032809,2013,3
14386,42.3,4.991667,2.035675,2013,3
14387,41.465446,2.282388,2.036,2021,3
14388,22.36101,91.874887,2.041667,2020,3
14389,28.5389,-132.2181,2.0441,2015,3
14390,30.69,121.43,2.046871,2020,3
14391,28.1809,-141.37395,2.047425,2015,3
14392,32.903333,35.071,2.049604,2013,3
14393,33.04615,-133.3114,2.053062,2015,3
14394,36.78695,2.86953,2.053919,2018,3
14395,38.805,10.258,2.054082,2013,3
14396,38.48294,-8.94286,2.06111,2019,3
14397,22.34364,91.869161,2.0625,2019,3
14398,22.34364,91.869161,2.0625,2020,3
14399,30.3259,-133.8972,2.063226,2015,3
14400,32.000239,-142.5845,2.068737,2015,3
14401,42.9104,9.4905,2.069438,2014,3
14402,17.94878,-76.82694,2.07,2017,3
14403,35.1514,20.7348,2.075921,2014,3
14404,36.3994,-150.3816,2.080938,2015,3
14405,36.29165,-145.8333,2.081533,2015,3
14406,39.2345,7.625,2.082767,2020,3
14407,28.71,-147.015,2.093125,2018,3
14408,27.6211,-142.9629,2.094789,2015,3
14409,29.6613,-135.91255,2.097955,2015,3
14410,34.0587,-139.9829,2.1,2009,3
14411,36.437702,-148.409409,2.116106,2015,3
14412,32.469,-133.5409,2.131878,2015,3
14413,31.7495,34.5525,2.132038,2014,3
14414,32.983333,35.074333,2.132273,2014,3
14415,42.0602,-137.5418,2.139785,2011,3
14416,22.36101,91.874887,2.145833,2020,3
14417,22.36101,91.874887,2.145833,2020,3
14418,-33.4173,0.0825,2.146255,2010,3
14419,32.171667,34.791167,2.157764,2013,3
14420,-32.4768,-29.7142,2.163984,2011,3
14421,35.9848,-139.9853,2.164778,2009,3
14422,27.44255,-130.7715,2.168122,2015,3
14423,34.78,-64.32,2.170628,2002,3
14424,32.844825,-37.951367,2.175247,2020,3
14425,32.82,-146.59,2.178,2019,3
14426,39.799333,6.61,2.179487,2013,3
14427,38.5445,9.82533,2.179487,2013,3
14428,30.42635,-137.804,2.182661,2015,3
14429,27.41565,-130.7418,2.183253,2015,3
14430,32.4396,-133.72655,2.189049,2015,3
14431,6.491,92.83,2.190999,2013,3
14432,32.003858,-143.1125,2.191318,2015,3
14433,41.403637,2.2193,2.192667,2021,3
14434,-32.607,-10.2,2.197704,2010,3
14435,27.8524,-82.4093,2.2,2017,3
14436,31.7495,34.5525,2.200798,2013,3
14437,30.09175,-133.8008,2.206101,2015,3
14438,33.1849,-153.6428,2.210127,2015,3
14439,36.84455,-146.5259,2.210857,2015,3
14440,28.9324,-140.11825,2.213893,2015,3
14441,31.072,-139.3982,2.215,2010,3
14442,38.914,10.015,2.220195,2013,3
14443,36.956525,-150.65005,2.220469,2015,3
14444,32.903333,35.071,2.226956,2015,3
14445,72.970008,142.954367,2.231431,2019,3
14446,43.8789,9.3394,2.233436,2010,3
14447,30.17,-140.7383,2.236627,2018,3
14448,27.62,-72.5,2.23758,2000,3
14449,37.3324,-131.5925,2.238093,2015,3
14450,30.999668,-135.406,2.23836,2015,3
14451,34.0542,-139.9865,2.24,2009,3
14452,35.8998,-139.647,2.255,2009,3
14453,-17.66304,120.13186,2.260793,2013,3
14454,31.746667,34.593,2.26378,2014,3
14455,-31.6642,-27.5227,2.270358,2011,3
14456,28.4553,-132.1118,2.274526,2015,3
14457,18.46,-157.58,2.275144,2012,3
14458,35.007,-141.434,2.279497,2009,3
14459,37.4848,-143.3958,2.280913,2015,3
14460,32.18,-145.73,2.287107,2019,3
14461,34.93835,-153.4273,2.290006,2015,3
14462,38.9165,13.299333,2.295152,2013,3
14463,27.9528,-82.6416,2.3,2016,3
14464,43.8759,8.052,2.304121,2014,3
14465,33.000318,-135.284,2.307641,2015,3
14466,24.58,-74.03,2.308856,1997,3
14467,32.039,-137.9334,2.311,2009,3
14468,41.389383,2.203525,2.314667,2021,3
14469,32.0508,-137.9166,2.317,2009,3
14470,39.115167,3.761,2.317141,2014,3
14471,16.28,-160.37,2.319528,2012,3
14472,36.3904,-150.29685,2.32306,2015,3
14473,40.0225,17.990833,2.32681,2020,3
14474,34.0529,-142.0422,2.338,2009,3
14475,36.5349,13.1282,2.34786,2014,3
14476,-32.3348,-9.2109,2.356803,2010,3
14477,31.746667,34.593,2.36189,2013,3
14478,37.49145,-143.47605,2.363342,2015,3
14479,30.5477,-63.7064,2.364218,2010,3
14480,-30.2413,-97.0948,2.364218,2011,3
14481,39.055333,8.322167,2.36587,2021,3
14482,40.910469,0.833376,2.372,2021,3
14483,30.1733,-140.705,2.372212,2018,3
14484,27.4258,-145.54195,2.373976,2015,3
14485,22.36101,91.874887,2.375,2020,3
14486,38.2729,-0.27666,2.381713,2014,3
14487,29.7272,148.0468,2.381986,2012,3
14488,30.13065,-133.8532,2.387089,2015,3
14489,43.2754,7.0302,2.387976,2014,3
14490,41.397303,2.21315,2.388667,2021,3
14491,27.28275,-130.6385,2.389612,2015,3
14492,35.6912,-147.6655,2.391059,2008,3
14493,77.961375,104.183783,2.392344,2019,3
14494,32.171667,34.791167,2.39432,2014,3
14495,22.34364,91.869161,2.395833,2020,3
14496,27.9528,-82.6416,2.4,2017,3
14497,51.447339,-8.82596,2.4,2020,1
14498,43.6678,7.2421,2.40101,2013,3
14499,32.0429,-137.9278,2.405,2009,3
14500,41.397303,2.21315,2.407333,2020,3
14501,36.74855,-133.1945,2.413135,2015,3
14502,29.006242,-142.305,2.413153,2015,3
14503,34.002287,10.087773,2.415224,2019,3
14504,41.397303,2.21315,2.43,2021,3
14505,32.279667,34.825,2.456354,2015,3
14506,22.34364,91.869161,2.458333,2020,3
14507,32.498333,132.996667,2.462171,2014,3
14508,31.8705,34.6625,2.462656,2015,3
14509,28.42,-150.3,2.464707,2019,3
14510,36.975692,-150.573367,2.466297,2015,3
14511,30.6528,-140.6128,2.471,2010,3
14512,22.34364,91.869161,2.479167,2020,3
14513,41.3213,-155.7068,2.479603,2011,3
14514,41.403637,2.2193,2.480667,2020,3
14515,30.45,122.1,2.482764,2020,3
14516,33.1201,-147.3596,2.491377,2015,3
14517,32.0242,-138.9792,2.497,2009,3
14518,-16.864166,4.031864,2.5,2015,3
14519,25.620409,-18.164789,2.5,2015,3
14520,0.956002,-15.556694,2.5,2015,3
14521,78.8495,9.39896,2.5,2016,3
14522,84.2656,17.3778,2.5,2016,3
14523,36.12,25.227,2.5,2019,3
14524,41.314,2.2465,2.505023,2012,3
14525,32.0641,-137.9139,2.512,2009,3
14526,29.006025,-142.306,2.512745,2015,3
14527,38.324,9.303,2.541296,2013,3
14528,22.326398,91.854782,2.541667,2019,3
14529,22.34364,91.869161,2.541667,2020,3
14530,39.80334,4.403955,2.542651,2013,3
14531,43.328333,28.285833,2.543575,2017,3
14532,41.2838,-154.2545,2.578952,2011,3
14533,34.9259,-153.49335,2.58064,2015,3
14534,22.326398,91.854782,2.583333,2019,3
14535,39.90505,-139.5802,2.587281,2015,3
14536,33.87,-146.33,2.59128,2019,3
14537,27.4379,-145.51005,2.595526,2015,3
14538,33.074,35.101667,2.597629,2013,3
14539,36.468,-150.86725,2.598221,2015,3
14540,27.9185,-82.5379,2.6,2016,3
14541,27.9185,-82.5379,2.6,2017,3
14542,41.379079,2.194423,2.601333,2021,3
14543,41.397303,2.21315,2.604667,2021,3
14544,32.726333,34.939,2.607362,2013,3
14545,32.0565,-137.91,2.611,2009,3
14546,40.68,-128.9,2.611356,2004,3
14547,40.68,-128.9,2.611356,2004,3
14548,40.68,-128.9,2.611356,2005,3
14549,40.68,-128.9,2.611356,2005,3
14550,40.68,-128.9,2.611356,2006,3
14551,40.68,-128.9,2.611356,2006,3
14552,40.68,-128.9,2.611356,2007,3
14553,40.68,-128.9,2.611356,2008,3
14554,40.68,-128.9,2.611356,2008,3
14555,40.68,-128.9,2.611356,2008,3
14556,40.68,-128.9,2.611356,2009,3
14557,40.68,-128.9,2.611356,2009,3
14558,40.68,-128.9,2.611356,2010,3
14559,40.68,-128.9,2.611356,2010,3
14560,40.68,-128.9,2.611356,2011,3
14561,40.68,-128.9,2.611356,2011,3
14562,40.68,-128.9,2.611356,2011,3
14563,33.0022,-41.2924,2.617408,2013,3
14564,33.11215,-133.077,2.63242,2015,3
14565,37.8437,4.071,2.637231,2014,3
14566,33.783275,-138.32,2.645503,2015,3
14567,32.504167,34.885,2.647504,2014,3
14568,20.61,-155.0,2.653828,2012,3
14569,39.389,19.819,2.66,2014,3
14570,32.279667,34.825,2.662116,2013,3
14571,22.326398,91.854782,2.666667,2020,3
14572,40.988333,2.831667,2.670203,2014,3
14573,36.074,-140.8297,2.689615,2009,3
14574,38.1515,-137.4531,2.695271,2007,3
14575,25.28,-147.0,2.712124,2004,3
14576,25.28,-147.0,2.712124,2005,3
14577,25.28,-147.0,2.712124,2005,3
14578,25.28,-147.0,2.712124,2005,3
14579,25.28,-147.0,2.712124,2006,3
14580,25.28,-147.0,2.712124,2007,3
14581,25.28,-147.0,2.712124,2007,3
14582,25.28,-147.0,2.712124,2008,3
14583,25.28,-147.0,2.712124,2008,3
14584,25.28,-147.0,2.712124,2009,3
14585,25.28,-147.0,2.712124,2009,3
14586,25.28,-147.0,2.712124,2009,3
14587,25.28,-147.0,2.712124,2010,3
14588,25.28,-147.0,2.712124,2011,3
14589,25.28,-147.0,2.712124,2011,3
14590,25.28,-147.0,2.712124,2011,3
14591,25.28,-147.0,2.712124,2012,3
14592,41.575135,2.553135,2.716667,2021,3
14593,39.391833,2.520833,2.721657,2013,3
14594,35.9864,-139.8749,2.724,2009,3
14595,41.397303,2.21315,2.733333,2021,3
14596,36.444417,-148.479083,2.734936,2015,3
14597,36.8386,-153.28865,2.736727,2015,3
14598,34.99005,-152.9525,2.738058,2015,3
14599,33.1067,-133.1195,2.741188,2015,3
14600,39.800167,7.3995,2.744511,2013,3
14601,22.326398,91.854782,2.75,2020,3
14602,38.4763,15.0934,2.762513,2014,3
14603,33.18105,-147.2988,2.76533,2015,3
14604,22.34364,91.869161,2.770833,2020,3
14605,37.8775,20.922,2.772124,2014,3
14606,30.996977,-134.835,2.78158,2015,3
14607,29.2231,-133.03935,2.787855,2015,3
14608,36.4749,-148.93995,2.791323,2015,3
14609,30.23,121.63,2.8,2020,3
14610,31.91,-145.09,2.800453,2019,3
14611,29.3311,-133.2188,2.8162,2015,3
14612,28.41,-140.21,2.818452,2012,3
14613,41.397303,2.21315,2.821333,2021,3
14614,38.942667,1.208333,2.831352,2012,3
14615,29.38735,-133.2961,2.831999,2015,3
14616,39.84545,-139.6602,2.834407,2015,3
14617,30.1402,-133.82095,2.842615,2015,3
14618,33.05545,-147.4223,2.842617,2015,3
14619,41.397303,2.21315,2.855333,2021,3
14620,38.234,11.531,2.876984,2013,3
14621,27.05,-126.006667,2.879188,2017,3
14622,27.467767,-144.993,2.881826,2019,3
14623,27.484317,-144.990517,2.881837,2019,3
14624,10.760339,-61.441728,2.888889,2016,0
14625,27.3857,-130.72035,2.893381,2015,3
14626,22.326398,91.854782,2.895833,2020,3
14627,27.33,-142.18,2.896836,2012,3
14628,27.8493,-82.4314,2.9,2017,3
14629,35.7185,-139.7649,2.911,2009,3
14630,41.465446,2.282388,2.916,2021,3
14631,34.0727,-140.4795,2.918,2009,3
14632,39.774167,11.888333,2.92581,2013,3
14633,35.8035,-139.9833,2.928,2009,3
14634,35.7626,-138.7748,2.938051,2008,3
14635,39.393,19.741,2.943333,2014,3
14636,43.6688,7.2327,2.94383,2013,3
14637,37.493,-143.5639,2.952631,2015,3
14638,-27.6412,-14.3013,2.954988,2011,3
14639,32.4368,-133.8719,2.958448,2015,3
14640,42.1665,16.166667,2.964015,2013,3
14641,32.99864,-135.2855,2.968761,2015,3
14642,41.849824,3.147244,2.977333,2021,3
14643,22.326398,91.854782,2.979167,2019,3
14644,22.326398,91.854782,2.979167,2020,3
14645,22.326398,91.854782,2.979167,2020,3
14646,30.019743,-142.7235,2.99756,2015,3
14647,33.10015,-133.1591,2.999244,2015,3
14648,44.4522,-7.9605,3.0,2018,3
14649,41.0974,-9.1399,3.0,2018,3
14650,9.0765,78.3651,3.0,2021,1
14651,17.948306,-76.83425,3.01,2017,3
14652,38.7963,20.4245,3.014027,2014,3
14653,39.651,20.032,3.036667,2015,3
14654,32.6086,-136.9844,3.039,2010,3
14655,31.2709,-47.178,3.047,2013,3
14656,40.6226,13.7388,3.073221,2014,3
14657,37.3914,-0.82342,3.073425,2014,3
14658,31.003018,-139.017,3.077937,2015,3
14659,37.731,23.241,3.08,2015,3
14660,31.8705,34.6625,3.080448,2014,3
14661,37.29105,-131.58465,3.081825,2015,3
14662,36.7966,-146.6179,3.084044,2015,3
14663,31.1502,-159.979,3.090374,2009,3
14664,32.840167,34.951833,3.090877,2014,3
14665,27.9528,-82.6416,3.1,2017,3
14666,36.83315,-153.35705,3.118782,2015,3
14667,37.459,11.83,3.133609,2013,3
14668,26.6528,-160.3025,3.136709,2009,3
14669,29.29525,-133.14445,3.160259,2015,3
14670,41.397303,2.21315,3.161333,2021,3
14671,31.8705,34.6625,3.163192,2015,3
14672,30.00065,-137.304,3.170803,2015,3
14673,32.152,34.783167,3.179396,2013,3
14674,36.4614,-150.7943,3.183474,2015,3
14675,30.000033,-137.3055,3.184928,2015,3
14676,33.488333,-143.104333,3.187497,2019,3
14677,33.481667,-143.121667,3.187498,2019,3
14678,30.98824,-136.3195,3.19434,2015,3
14679,44.218833,14.168,3.203462,2021,3
14680,38.42595,-141.46505,3.210041,2015,3
14681,36.6861,-133.2069,3.215274,2015,3
14682,-30.5678,-22.9272,3.218619,2011,3
14683,28.95,-146.06,3.223693,2019,3
14684,33.08,-147.02,3.226456,2012,3
